Airline,Source,Destination,Duration,Total stops,Price,Date,Market
"Nordwind Airlines, Turkish Airlines",SVO,RUH,695,1,530.55,2022-03-13,SVO-RUH
"Aeroflot, Turkish Airlines",SVO,RUH,635,1,575.1,2022-03-13,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,645,1,576.72,2022-03-13,SVO-RUH
"Aeroflot, flynas",SVO,RUH,720,1,522.18,2022-03-13,SVO-RUH
"Air France, SAUDIA",SVO,RUH,745,1,648.54,2022-03-13,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,760,1,664.2,2022-03-13,SVO-RUH
"Aeroflot, Egypt Air",SVO,RUH,1020,1,630.72,2022-03-13,SVO-RUH
"Aeroflot, Turkish Airlines",SVO,RUH,910,1,651.78,2022-03-13,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,980,1,656.64,2022-03-13,SVO-RUH
"Aeroflot, MEA",SVO,RUH,900,1,663.12,2022-03-13,SVO-RUH
"Finnair, flynas",SVO,RUH,925,2,318.06,2022-03-13,SVO-RUH
"Aeroflot, flynas",SVO,RUH,1220,2,380.16,2022-03-13,SVO-RUH
Multiple Airlines,SVO,RUH,900,2,462.78,2022-03-13,SVO-RUH
"airBaltic, flynas",SVO,RUH,880,2,494.1,2022-03-13,SVO-RUH
Multiple Airlines,SVO,RUH,880,2,513.0,2022-03-13,SVO-RUH
Multiple Airlines,SVO,RUH,840,2,626.4,2022-03-13,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,1090,2,661.5,2022-03-13,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,1125,2,670.68,2022-03-13,SVO-RUH
Multiple Airlines,SVO,RUH,1165,3,445.77,2022-03-13,SVO-RUH
Multiple Airlines,SVO,RUH,960,3,475.74,2022-03-13,SVO-RUH
"Nordwind Airlines, Egypt Air",SVO,RUH,1140,3,489.78,2022-03-13,SVO-RUH
"Nordwind Airlines, Egypt Air",SVO,RUH,1110,3,515.16,2022-03-13,SVO-RUH
Multiple Airlines,SVO,RUH,945,3,532.98,2022-03-13,SVO-RUH
"Aeroflot, flydubai",SVO,RUH,1180,2,626.13,2022-03-13,SVO-RUH
Multiple Airlines,SVO,RUH,970,3,674.46,2022-03-13,SVO-RUH
Multiple Airlines,SVO,RUH,960,2,856.98,2022-03-13,SVO-RUH
Multiple Airlines,SVO,RUH,1260,3,619.92,2022-03-13,SVO-RUH
"Pobeda, MEA",SVO,RUH,1115,3,666.9,2022-03-13,SVO-RUH
Multiple Airlines,SVO,RUH,1070,3,996.3,2022-03-13,SVO-RUH
"Finnair, Qatar Airways",SVO,RUH,785,2,2340.36,2022-03-13,SVO-RUH
"Aeroflot, Emirates",SVO,RUH,1020,2,3382.83,2022-03-13,SVO-RUH
"Aeroflot, Emirates",SVO,RUH,905,2,4331.61,2022-03-13,SVO-RUH
"Aeroflot, Emirates",SVO,RUH,1240,2,4331.61,2022-03-13,SVO-RUH
Multiple Airlines,SVO,RUH,1070,2,4450.41,2022-03-13,SVO-RUH
Multiple Airlines,SVO,RUH,1070,2,4795.74,2022-03-13,SVO-RUH
Multiple Airlines,SVO,RUH,940,2,5064.93,2022-03-13,SVO-RUH
Multiple Airlines,SVO,RUH,1105,2,5109.75,2022-03-13,SVO-RUH
Multiple Airlines,SVO,RUH,1000,2,5124.33,2022-03-13,SVO-RUH
Multiple Airlines,SVO,RUH,1030,2,6036.66,2022-03-13,SVO-RUH
Multiple Airlines,SVO,RUH,1095,2,7059.42,2022-03-13,SVO-RUH
Qatar Airways,SVO,RUH,510,1,438.21,2022-03-14,SVO-RUH
Qatar Airways,SVO,RUH,510,1,411.48,2022-03-14,SVO-RUH
"Aeroflot, flynas",SVO,RUH,940,1,393.39,2022-03-14,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,845,1,466.83,2022-03-14,SVO-RUH
"Aeroflot, Egypt Air",SVO,RUH,630,1,493.56,2022-03-14,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,815,1,513.0,2022-03-14,SVO-RUH
Qatar Airways,SVO,RUH,1230,1,415.26,2022-03-14,SVO-RUH
"Aeroflot, flynas",SVO,RUH,720,1,519.75,2022-03-14,SVO-RUH
"Nordwind Airlines, Turkish Airlines",SVO,RUH,980,1,540.0,2022-03-14,SVO-RUH
"Aeroflot, Turkish Airlines",SVO,RUH,635,1,581.85,2022-03-14,SVO-RUH
"Aeroflot, Turkish Airlines",SVO,RUH,910,1,585.63,2022-03-14,SVO-RUH
"Air France, SAUDIA",SVO,RUH,745,1,648.54,2022-03-14,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,785,1,652.05,2022-03-14,SVO-RUH
"Aeroflot, Egypt Air",SVO,RUH,1020,1,630.72,2022-03-14,SVO-RUH
KLM,SVO,RUH,1070,1,711.99,2022-03-14,SVO-RUH
"Aeroflot, flynas",SVO,RUH,1220,2,386.91,2022-03-14,SVO-RUH
"Nordwind Airlines, Egypt Air",SVO,RUH,1140,2,494.1,2022-03-14,SVO-RUH
Multiple Airlines,SVO,RUH,880,2,503.01,2022-03-14,SVO-RUH
Multiple Airlines,SVO,RUH,1015,2,593.73,2022-03-14,SVO-RUH
"Aeroflot, Turkish Airlines",SVO,RUH,780,2,652.59,2022-03-14,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,1035,2,666.63,2022-03-14,SVO-RUH
Air France,SVO,RUH,990,2,728.73,2022-03-14,SVO-RUH
"Finnair, Qatar Airways",SVO,RUH,785,2,802.44,2022-03-14,SVO-RUH
Multiple Airlines,SVO,RUH,960,3,477.63,2022-03-14,SVO-RUH
"Nordwind Airlines, Egypt Air",SVO,RUH,1210,3,484.92,2022-03-14,SVO-RUH
Multiple Airlines,SVO,RUH,945,3,554.04,2022-03-14,SVO-RUH
"Nordwind Airlines, Egypt Air",SVO,RUH,1185,3,554.31,2022-03-14,SVO-RUH
Multiple Airlines,SVO,RUH,1080,3,620.46,2022-03-14,SVO-RUH
Multiple Airlines,SVO,RUH,1110,3,620.46,2022-03-14,SVO-RUH
Multiple Airlines,SVO,RUH,1255,3,653.13,2022-03-14,SVO-RUH
"Pobeda, MEA",SVO,RUH,1140,3,659.07,2022-03-14,SVO-RUH
Multiple Airlines,SVO,RUH,985,3,983.88,2022-03-14,SVO-RUH
Multiple Airlines,SVO,RUH,1095,2,3463.02,2022-03-14,SVO-RUH
"Aeroflot, MEA",SVO,RUH,1240,2,3875.04,2022-03-14,SVO-RUH
Multiple Airlines,SVO,RUH,940,2,5159.7,2022-03-14,SVO-RUH
Multiple Airlines,SVO,RUH,970,2,5605.47,2022-03-14,SVO-RUH
Qatar Airways,SVO,RUH,510,1,438.21,2022-03-15,SVO-RUH
Qatar Airways,SVO,RUH,510,1,411.48,2022-03-15,SVO-RUH
"Aeroflot, flynas",SVO,RUH,940,1,393.39,2022-03-15,SVO-RUH
"Aeroflot, Egypt Air",SVO,RUH,630,1,451.17,2022-03-15,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,845,1,466.83,2022-03-15,SVO-RUH
Qatar Airways,SVO,RUH,1230,1,415.26,2022-03-15,SVO-RUH
"Aeroflot, Egypt Air",SVO,RUH,1020,1,425.25,2022-03-15,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,815,1,496.26,2022-03-15,SVO-RUH
"Aeroflot, flynas",SVO,RUH,720,1,519.75,2022-03-15,SVO-RUH
"Air France, SAUDIA",SVO,RUH,745,1,648.54,2022-03-15,SVO-RUH
"Aeroflot, Turkish Airlines",SVO,RUH,920,1,582.93,2022-03-15,SVO-RUH
"Aeroflot, Gulf Air",SVO,RUH,1050,2,469.8,2022-03-15,SVO-RUH
"Finnair, Qatar Airways",SVO,RUH,785,2,633.42,2022-03-15,SVO-RUH
"Aeroflot, flynas",SVO,RUH,1220,2,409.59,2022-03-15,SVO-RUH
"Nordwind Airlines, Royal Jordanian",SVO,RUH,1050,2,486.0,2022-03-15,SVO-RUH
"Nordwind Airlines, Egypt Air",SVO,RUH,1140,2,490.05,2022-03-15,SVO-RUH
"Aeroflot, Egypt Air",SVO,RUH,1110,2,499.23,2022-03-15,SVO-RUH
"Aeroflot, Egypt Air",SVO,RUH,1110,2,501.39,2022-03-15,SVO-RUH
Multiple Airlines,SVO,RUH,880,2,503.01,2022-03-15,SVO-RUH
"Aeroflot, Egypt Air",SVO,RUH,1115,2,510.84,2022-03-15,SVO-RUH
Multiple Airlines,SVO,RUH,1140,2,513.27,2022-03-15,SVO-RUH
Multiple Airlines,SVO,RUH,930,2,546.48,2022-03-15,SVO-RUH
Multiple Airlines,SVO,RUH,840,2,639.9,2022-03-15,SVO-RUH
Multiple Airlines,SVO,RUH,960,3,484.38,2022-03-15,SVO-RUH
Multiple Airlines,SVO,RUH,1160,3,496.53,2022-03-15,SVO-RUH
"Nordwind Airlines, Royal Jordanian",SVO,RUH,1020,3,505.98,2022-03-15,SVO-RUH
"Nordwind Airlines, Egypt Air",SVO,RUH,1110,3,510.03,2022-03-15,SVO-RUH
Multiple Airlines,SVO,RUH,945,3,542.7,2022-03-15,SVO-RUH
Multiple Airlines,SVO,RUH,960,2,872.37,2022-03-15,SVO-RUH
Multiple Airlines,SVO,RUH,1000,2,1046.79,2022-03-15,SVO-RUH
"Aeroflot, Emirates",SVO,RUH,905,2,4335.12,2022-03-15,SVO-RUH
"Aeroflot, Emirates",SVO,RUH,1240,2,4335.12,2022-03-15,SVO-RUH
Multiple Airlines,SVO,RUH,940,2,4815.72,2022-03-15,SVO-RUH
Multiple Airlines,SVO,RUH,1080,2,5272.02,2022-03-15,SVO-RUH
Multiple Airlines,SVO,RUH,1030,2,5280.39,2022-03-15,SVO-RUH
Multiple Airlines,SVO,RUH,910,2,5675.94,2022-03-15,SVO-RUH
Multiple Airlines,SVO,RUH,1095,2,6420.87,2022-03-15,SVO-RUH
Qatar Airways,SVO,RUH,510,1,434.97,2022-03-16,SVO-RUH
Qatar Airways,SVO,RUH,510,1,411.48,2022-03-16,SVO-RUH
"Aeroflot, Egypt Air",SVO,RUH,630,1,494.64,2022-03-16,SVO-RUH
"Aeroflot, flynas",SVO,RUH,940,1,393.39,2022-03-16,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,845,1,466.83,2022-03-16,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,815,1,496.26,2022-03-16,SVO-RUH
Qatar Airways,SVO,RUH,1230,1,415.26,2022-03-16,SVO-RUH
"Aeroflot, Egypt Air",SVO,RUH,1020,1,464.94,2022-03-16,SVO-RUH
"Aeroflot, flynas",SVO,RUH,720,1,531.63,2022-03-16,SVO-RUH
"Nordwind Airlines, Turkish Airlines",SVO,RUH,980,1,540.0,2022-03-16,SVO-RUH
"Aeroflot, Turkish Airlines",SVO,RUH,920,1,585.63,2022-03-16,SVO-RUH
"Air France, SAUDIA",SVO,RUH,745,1,648.54,2022-03-16,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,785,1,653.94,2022-03-16,SVO-RUH
KLM,SVO,RUH,1070,1,711.99,2022-03-16,SVO-RUH
"Finnair, flyadeal",SVO,RUH,865,2,349.11,2022-03-16,SVO-RUH
"Finnair, flynas",SVO,RUH,925,2,365.31,2022-03-16,SVO-RUH
"Nordwind Airlines, Royal Jordanian",SVO,RUH,765,2,486.81,2022-03-16,SVO-RUH
"Aeroflot, flynas",SVO,RUH,1220,2,409.59,2022-03-16,SVO-RUH
Multiple Airlines,SVO,RUH,1140,2,437.94,2022-03-16,SVO-RUH
Multiple Airlines,SVO,RUH,880,2,502.74,2022-03-16,SVO-RUH
"Aeroflot, Gulf Air",SVO,RUH,1050,2,507.87,2022-03-16,SVO-RUH
"Aeroflot, Egypt Air",SVO,RUH,1110,2,529.2,2022-03-16,SVO-RUH
"Finnair, Qatar Airways",SVO,RUH,785,2,633.42,2022-03-16,SVO-RUH
Multiple Airlines,SVO,RUH,1110,3,500.04,2022-03-16,SVO-RUH
"Nordwind Airlines, Royal Jordanian",SVO,RUH,1095,3,515.16,2022-03-16,SVO-RUH
"Nordwind Airlines, Egypt Air",SVO,RUH,900,3,529.47,2022-03-16,SVO-RUH
Multiple Airlines,SVO,RUH,945,3,755.73,2022-03-16,SVO-RUH
Multiple Airlines,SVO,RUH,960,3,774.36,2022-03-16,SVO-RUH
Multiple Airlines,SVO,RUH,1095,2,4019.76,2022-03-16,SVO-RUH
"Aeroflot, Emirates",SVO,RUH,905,2,4331.61,2022-03-16,SVO-RUH
"Aeroflot, Emirates",SVO,RUH,1240,2,4331.61,2022-03-16,SVO-RUH
Multiple Airlines,SVO,RUH,940,2,5064.93,2022-03-16,SVO-RUH
Multiple Airlines,SVO,RUH,1000,2,5124.33,2022-03-16,SVO-RUH
Qatar Airways,SVO,RUH,510,1,438.21,2022-03-17,SVO-RUH
Qatar Airways,SVO,RUH,510,1,411.75,2022-03-17,SVO-RUH
"Aeroflot, Air Arabia",SVO,RUH,720,1,408.51,2022-03-17,SVO-RUH
"Aeroflot, Egypt Air",SVO,RUH,630,1,494.64,2022-03-17,SVO-RUH
"Aeroflot, Egypt Air",SVO,RUH,1020,1,458.46,2022-03-17,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,815,1,496.26,2022-03-17,SVO-RUH
"Nordwind Airlines, SAUDIA",SVO,RUH,715,1,524.61,2022-03-17,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,645,1,568.89,2022-03-17,SVO-RUH
Qatar Airways,SVO,RUH,1230,1,415.53,2022-03-17,SVO-RUH
"Aeroflot, Turkish Airlines",SVO,RUH,920,1,586.44,2022-03-17,SVO-RUH
"Air France, SAUDIA",SVO,RUH,745,1,648.54,2022-03-17,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,785,1,652.05,2022-03-17,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,915,1,661.77,2022-03-17,SVO-RUH
"Aeroflot, Turkish Airlines",SVO,RUH,1195,1,586.44,2022-03-17,SVO-RUH
KLM,SVO,RUH,1070,1,711.99,2022-03-17,SVO-RUH
"Nordwind Airlines, Royal Jordanian",SVO,RUH,1050,2,500.04,2022-03-17,SVO-RUH
"Aeroflot, Gulf Air",SVO,RUH,1050,2,506.52,2022-03-17,SVO-RUH
"Finnair, Qatar Airways",SVO,RUH,785,2,633.42,2022-03-17,SVO-RUH
Multiple Airlines,SVO,RUH,910,2,656.37,2022-03-17,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,1035,2,661.5,2022-03-17,SVO-RUH
Air France,SVO,RUH,990,2,728.73,2022-03-17,SVO-RUH
"Nordwind Airlines, Royal Jordanian",SVO,RUH,1020,3,507.6,2022-03-17,SVO-RUH
Multiple Airlines,SVO,RUH,945,3,542.7,2022-03-17,SVO-RUH
Multiple Airlines,SVO,RUH,960,3,559.44,2022-03-17,SVO-RUH
"Aeroflot, flydubai",SVO,RUH,1240,2,570.51,2022-03-17,SVO-RUH
"Aeroflot, flydubai",SVO,RUH,1180,2,642.06,2022-03-17,SVO-RUH
"Pobeda, MEA",SVO,RUH,1115,3,693.09,2022-03-17,SVO-RUH
Multiple Airlines,SVO,RUH,985,3,984.96,2022-03-17,SVO-RUH
Multiple Airlines,SVO,RUH,1070,3,1019.52,2022-03-17,SVO-RUH
"KLM, SAUDIA",SVO,RUH,825,2,2506.95,2022-03-17,SVO-RUH
"Aeroflot, MEA",SVO,RUH,1240,2,3601.53,2022-03-17,SVO-RUH
"Aeroflot, Emirates",SVO,RUH,905,2,4330.53,2022-03-17,SVO-RUH
"Aeroflot, Emirates",SVO,RUH,1240,2,4330.53,2022-03-17,SVO-RUH
Multiple Airlines,SVO,RUH,940,2,5064.93,2022-03-17,SVO-RUH
Multiple Airlines,SVO,RUH,1000,2,5122.44,2022-03-17,SVO-RUH
Multiple Airlines,SVO,RUH,970,2,5979.96,2022-03-17,SVO-RUH
Multiple Airlines,SVO,RUH,1030,2,6035.04,2022-03-17,SVO-RUH
Multiple Airlines,SVO,RUH,1095,2,7057.8,2022-03-17,SVO-RUH
"Aeroflot, Emirates",SVO,RUH,1265,2,9447.03,2022-03-17,SVO-RUH
Qatar Airways,SVO,RUH,510,1,460.08,2022-03-18,SVO-RUH
Qatar Airways,SVO,RUH,510,1,435.51,2022-03-18,SVO-RUH
"Aeroflot, Egypt Air",SVO,RUH,1020,1,461.16,2022-03-18,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,845,1,466.83,2022-03-18,SVO-RUH
"Aeroflot, Egypt Air",SVO,RUH,630,1,493.56,2022-03-18,SVO-RUH
Qatar Airways,SVO,RUH,1230,1,439.56,2022-03-18,SVO-RUH
"Aeroflot, flynas",SVO,RUH,940,1,468.45,2022-03-18,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,815,1,530.82,2022-03-18,SVO-RUH
"Nordwind Airlines, Turkish Airlines",SVO,RUH,695,1,544.05,2022-03-18,SVO-RUH
"Aeroflot, Turkish Airlines",SVO,RUH,635,1,585.63,2022-03-18,SVO-RUH
"Air France, SAUDIA",SVO,RUH,745,1,648.54,2022-03-18,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,645,1,651.51,2022-03-18,SVO-RUH
"Aeroflot, flynas",SVO,RUH,720,1,648.0,2022-03-18,SVO-RUH
"Aeroflot, Turkish Airlines",SVO,RUH,910,1,652.86,2022-03-18,SVO-RUH
"Aeroflot, MEA",SVO,RUH,900,1,676.62,2022-03-18,SVO-RUH
"Finnair, flynas",SVO,RUH,1210,2,365.31,2022-03-18,SVO-RUH
"Finnair, flynas",SVO,RUH,925,2,397.44,2022-03-18,SVO-RUH
"Nordwind Airlines, Royal Jordanian",SVO,RUH,765,2,495.72,2022-03-18,SVO-RUH
"Aeroflot, Gulf Air",SVO,RUH,1050,2,520.83,2022-03-18,SVO-RUH
Multiple Airlines,SVO,RUH,840,2,637.74,2022-03-18,SVO-RUH
"Aeroflot, flynas",SVO,RUH,1220,2,459.27,2022-03-18,SVO-RUH
"Finnair, Qatar Airways",SVO,RUH,785,2,765.72,2022-03-18,SVO-RUH
Multiple Airlines,SVO,RUH,1025,3,565.92,2022-03-18,SVO-RUH
Multiple Airlines,SVO,RUH,945,3,571.32,2022-03-18,SVO-RUH
Multiple Airlines,SVO,RUH,960,3,588.06,2022-03-18,SVO-RUH
Multiple Airlines,SVO,RUH,1070,2,4448.52,2022-03-18,SVO-RUH
Multiple Airlines,SVO,RUH,1070,2,5138.91,2022-03-18,SVO-RUH
Multiple Airlines,SVO,RUH,940,2,5407.29,2022-03-18,SVO-RUH
Multiple Airlines,SVO,RUH,1095,2,7854.03,2022-03-18,SVO-RUH
"Aeroflot, Emirates",SVO,RUH,1265,2,9447.03,2022-03-18,SVO-RUH
Qatar Airways,SVO,RUH,510,1,460.08,2022-03-19,SVO-RUH
Qatar Airways,SVO,RUH,510,1,435.51,2022-03-19,SVO-RUH
Qatar Airways,SVO,RUH,1230,1,439.56,2022-03-19,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,845,1,466.83,2022-03-19,SVO-RUH
"Aeroflot, flynas",SVO,RUH,940,1,468.45,2022-03-19,SVO-RUH
"Aeroflot, Egypt Air",SVO,RUH,1020,1,531.09,2022-03-19,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,815,1,541.89,2022-03-19,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,645,1,604.53,2022-03-19,SVO-RUH
"Aeroflot, Egypt Air",SVO,RUH,630,1,617.22,2022-03-19,SVO-RUH
"Aeroflot, Turkish Airlines",SVO,RUH,635,1,602.1,2022-03-19,SVO-RUH
"Aeroflot, Turkish Airlines",SVO,RUH,910,1,604.8,2022-03-19,SVO-RUH
"Nordwind Airlines, SAUDIA",SVO,RUH,715,1,610.74,2022-03-19,SVO-RUH
"Nordwind Airlines, Turkish Airlines",SVO,RUH,980,1,621.54,2022-03-19,SVO-RUH
KLM,SVO,RUH,1070,1,712.26,2022-03-19,SVO-RUH
"Aeroflot, flynas",SVO,RUH,1220,2,432.0,2022-03-19,SVO-RUH
"Aeroflot, Gulf Air",SVO,RUH,1050,2,520.83,2022-03-19,SVO-RUH
"Aeroflot, Egypt Air",SVO,RUH,1110,2,529.2,2022-03-19,SVO-RUH
Air France,SVO,RUH,990,2,729.0,2022-03-19,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,1125,2,736.83,2022-03-19,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,1190,2,736.83,2022-03-19,SVO-RUH
"Air France, KLM",SVO,RUH,990,2,750.06,2022-03-19,SVO-RUH
Multiple Airlines,SVO,RUH,1160,3,534.6,2022-03-19,SVO-RUH
Multiple Airlines,SVO,RUH,1175,3,551.61,2022-03-19,SVO-RUH
Multiple Airlines,SVO,RUH,960,3,559.17,2022-03-19,SVO-RUH
Multiple Airlines,SVO,RUH,945,3,560.52,2022-03-19,SVO-RUH
Multiple Airlines,SVO,RUH,1145,3,594.54,2022-03-19,SVO-RUH
"LOT, Air Arabia",SVO,RUH,1135,3,665.82,2022-03-19,SVO-RUH
Multiple Airlines,SVO,RUH,925,3,769.77,2022-03-19,SVO-RUH
Multiple Airlines,SVO,RUH,920,3,923.67,2022-03-19,SVO-RUH
"Finnair, Qatar Airways",SVO,RUH,785,2,2362.5,2022-03-19,SVO-RUH
"KLM, SAUDIA",SVO,RUH,825,2,2505.6,2022-03-19,SVO-RUH
Multiple Airlines,SVO,RUH,940,2,5063.04,2022-03-19,SVO-RUH
"Aeroflot, SriLankan Airlines",SVO,RUH,1200,1,5610.87,2022-03-19,SVO-RUH
"Aeroflot, Emirates",SVO,RUH,1040,2,5935.68,2022-03-19,SVO-RUH
Qatar Airways,SVO,RUH,510,1,438.21,2022-03-20,SVO-RUH
Qatar Airways,SVO,RUH,510,1,411.75,2022-03-20,SVO-RUH
"Aeroflot, Egypt Air",SVO,RUH,630,1,494.64,2022-03-20,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,845,1,466.83,2022-03-20,SVO-RUH
Qatar Airways,SVO,RUH,1230,1,415.53,2022-03-20,SVO-RUH
"Aeroflot, flynas",SVO,RUH,940,1,468.45,2022-03-20,SVO-RUH
"Nordwind Airlines, Turkish Airlines",SVO,RUH,695,1,551.07,2022-03-20,SVO-RUH
"Aeroflot, Turkish Airlines",SVO,RUH,635,1,605.88,2022-03-20,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,645,1,607.77,2022-03-20,SVO-RUH
"Air France, SAUDIA",SVO,RUH,745,1,648.54,2022-03-20,SVO-RUH
"Aeroflot, SAUDIA",SVO,RUH,760,1,661.77,2022-03-20,SVO-RUH
"Aeroflot, Turkish Airlines",SVO,RUH,910,1,605.88,2022-03-20,SVO-RUH
